Income,Home_ownership,Employment_length,Loan_intent,internal_credit_rating,Loan_amount,Interest_rate,Loan_percent_income,Default,Credit_history_length,Loan_status,is_eligible,age_employment_ratio,income_per_credit_year,credit_score,high_risk_flag,age_group
101000.0,Mortgage,4.0,Education,B,5000.0,9.91,0.05,N,5.0,False,True,0.1428571428571428,20200.0,823.178196014964,0,26-35
75000.0,Rent,6.0,Education,B,6000.0,9.61,0.08,N,2.0,True,True,0.2727272727272727,37500.0,723.5445425132475,0,18-25
50004.0,Mortgage,4.0,Debtconsolidation,A,6250.0,8.24,0.12,N,4.0,False,True,0.1818181818181818,12501.0,748.3216935606652,0,18-25
68004.0,Mortgage,5.0,Homeimprovement,A,4200.0,5.42,0.06,N,4.0,False,True,0.2083333333333333,17001.0,791.2518681383922,0,18-25
116700.0,Mortgage,0.0,Education,A,6000.0,8.49,0.05,N,4.0,False,True,0.0,29175.0,863.6827879362293,0,18-25
22680.0,Rent,9.0,Debtconsolidation,B,7000.0,10.62,0.31,N,3.0,True,True,0.375,7560.0,442.7080082242907,0,18-25
100000.0,Mortgage,9.0,Homeimprovement,B,25000.0,11.48,0.25,N,3.0,False,True,0.36,33333.333333333336,624.130088987539,0,18-25
48000.0,Own,0.0,Education,C,3500.0,14.35,0.07,Y,17.0,False,True,0.0,2823.529411764706,770.8674359730423,0,36-45
22800.0,Rent,3.0,Medical,A,3000.0,6.62,0.13,N,3.0,False,True,0.1363636363636363,7600.0,596.3663265761328,0,18-25
20800.0,Rent,0.0,Medical,A,7250.0,8.0,0.35,N,10.0,True,True,0.0,2080.0,516.1102563080924,0,26-35
64500.0,Mortgage,8.0,Education,C,1200.0,14.72,0.02,N,2.0,False,True,0.3333333333333333,32250.0,756.5888575072526,0,18-25
87000.0,Mortgage,12.0,Personal,A,15000.0,7.51,0.17,N,27.0,False,False,0.1875,3222.222222222222,779.3974573317681,0,60+
124886.0,Mortgage,12.0,Personal,B,5000.0,11.99,0.04,N,5.0,True,True,0.4285714285714285,24977.2,822.6998131803169,0,26-35
66000.0,Rent,4.0,Medical,B,10000.0,11.71,0.15,N,9.0,False,True,0.125,7333.333333333333,624.6106525230687,0,26-35
30000.0,Rent,2.0,Debtconsolidation,A,12000.0,8.9,0.4,N,7.0,True,True,0.0588235294117647,4285.714285714285,491.1586016577721,0,26-35
50000.0,Rent,3.0,Personal,B,2000.0,11.49,0.04,N,17.0,False,True,0.075,2941.176470588235,678.3880603094328,0,36-45
35004.0,Own,1.0,Venture,B,9000.0,10.0,0.26,N,2.0,False,True,0.0454545454545454,17502.0,661.6799790072471,0,18-25
150000.0,Rent,8.0,Venture,B,5000.0,10.916,0.03,N,4.0,False,True,0.3333333333333333,37500.0,773.3836701384391,0,18-25
78300.0,Mortgage,1.0,Venture,F,10000.0,18.09,0.13,Y,9.0,False,True,0.0344827586206896,8700.0,606.6273398211251,0,26-35
74000.0,Rent,0.0,Venture,D,12000.0,14.11,0.16,Y,2.0,True,True,0.0,37000.0,525.1673467650868,0,18-25
150000.0,Mortgage,8.0,Education,A,8000.0,8.9,0.05,N,4.0,False,True,0.3333333333333333,37500.0,878.1670852093038,0,18-25
58000.0,Rent,16.0,Personal,C,7500.0,11.03,0.13,Y,16.0,False,True,0.3902439024390244,3625.0,647.8946493604382,0,36-45
55000.0,Mortgage,14.0,Homeimprovement,B,16000.0,10.59,0.29,N,7.0,True,True,0.4375,7857.142857142857,577.1855616932178,0,26-35
42000.0,Own,9.0,Homeimprovement,A,8000.0,9.63,0.19,N,2.0,False,True,0.36,21000.0,732.2085403764879,0,18-25
45180.0,Mortgage,0.0,Venture,A,7000.0,8.0,0.15,N,7.0,False,True,0.0,6454.285714285715,815.4212446509446,0,26-35
159996.0,Mortgage,2.0,Personal,A,12000.0,5.42,0.08,N,4.0,False,True,0.0869565217391304,39999.0,834.8970430708923,0,18-25
60000.0,Rent,8.0,Venture,A,20000.0,9.868,0.33,N,4.0,True,True,0.3333333333333333,15000.0,628.8602452911992,0,18-25
36000.0,Own,6.0,Education,B,7500.0,9.63,0.21,N,2.0,False,True,0.2727272727272727,18000.0,731.1486021153988,0,18-25
60000.0,Rent,12.0,Personal,B,20000.0,10.99,0.33,N,10.0,True,True,0.4285714285714285,6000.0,542.5541793098005,0,26-35
52000.0,Rent,12.0,Homeimprovement,B,5000.0,11.36,0.1,N,7.0,True,True,0.4285714285714285,7428.571428571428,635.0539894420905,0,26-35
48000.0,Rent,3.0,Debtconsolidation,D,10800.0,15.99,0.22,N,8.0,True,True,0.1111111111111111,6000.0,408.4136373919431,0,26-35
102300.0,Mortgage,9.0,Education,B,8800.0,11.58,0.09,N,11.0,False,True,0.2195121951219512,9300.0,821.851042248481,0,36-45
20000.0,Rent,2.0,Personal,A,5000.0,8.59,0.25,N,5.0,False,True,0.0666666666666666,4000.0,545.2364784714953,0,26-35
57500.0,Rent,2.0,Medical,B,2000.0,11.824000000000002,0.03,N,5.0,False,True,0.0606060606060606,11500.0,646.5591604467186,0,26-35
52000.0,Mortgage,7.0,Education,A,22000.0,7.51,0.42,N,2.0,False,True,0.3043478260869565,26000.0,681.5786007784593,0,18-25
140000.0,Mortgage,5.0,Homeimprovement,D,13050.0,14.59,0.09,Y,3.0,False,True,0.1923076923076923,46666.66666666666,581.4957266127266,0,26-35
56000.0,Rent,2.0,Education,C,18000.0,13.48,0.32,N,3.0,True,True,0.0833333333333333,18666.666666666668,535.5944879099652,0,18-25
50000.0,Rent,0.0,Venture,A,7000.0,6.92,0.14,N,9.0,False,True,0.0,5555.555555555556,742.2167148537042,0,26-35
70000.0,Mortgage,2.0,Venture,A,5600.0,6.62,0.08,N,5.0,False,True,0.0714285714285714,14000.0,867.6422637157123,0,26-35
44000.0,Rent,3.0,Debtconsolidation,D,14000.0,15.65,0.32,Y,7.0,True,True,0.088235294117647,6285.714285714285,300.0,0,26-35
56000.0,Mortgage,1.0,Homeimprovement,B,15000.0,11.26,0.27,N,10.0,False,True,0.0285714285714285,5600.0,567.2034378459417,0,26-35
61200.0,Mortgage,4.0,Homeimprovement,B,5700.0,11.12,0.09,N,6.0,False,True,0.1481481481481481,10200.0,721.037332612353,0,26-35
24000.0,Rent,6.0,Venture,B,7000.0,12.42,0.29,N,2.0,False,True,0.2727272727272727,12000.0,530.6913778743557,0,18-25
78000.0,Rent,4.0,Homeimprovement,C,9600.0,12.29,0.12,Y,9.0,False,True,0.1481481481481481,8666.666666666666,658.0759809266697,0,26-35
45000.0,Rent,0.0,Medical,C,11200.0,12.04,0.25,Y,3.0,False,True,0.0,15000.0,458.6766850194974,0,18-25
190000.0,Mortgage,1.0,Homeimprovement,D,28000.0,17.49,0.15,N,6.0,False,True,0.0357142857142857,31666.666666666668,584.6036306129138,0,26-35
48880.0,Rent,2.0,Education,B,5500.0,10.99,0.11,N,3.0,False,True,0.0869565217391304,16293.333333333334,667.4067087550479,0,18-25
110000.0,Rent,3.0,Debtconsolidation,C,10000.0,13.57,0.09,Y,10.0,False,True,0.0909090909090909,11000.0,661.3524891926138,0,26-35
160800.0,Rent,3.0,Venture,B,4800.0,10.99,0.03,N,5.0,False,True,0.1034482758620689,32160.0,772.8580155609254,0,26-35
62496.0,Rent,1.0,Debtconsolidation,B,13000.0,10.37,0.21,N,8.0,False,True,0.0357142857142857,7812.0,572.5394354626056,0,26-35
38000.0,Mortgage,8.0,Personal,B,5000.0,10.0,0.13,N,3.0,False,True,0.3333333333333333,12666.666666666666,691.9449286256046,0,18-25
35000.0,Rent,0.0,Debtconsolidation,B,5600.0,11.11,0.16,N,17.0,False,True,0.0,2058.823529411765,544.1118450707254,0,36-45
124726.0,Mortgage,3.0,Personal,A,15000.0,7.29,0.12,N,3.0,False,True,0.1153846153846153,41575.333333333336,820.0844225043807,0,26-35
145000.0,Mortgage,9.0,Homeimprovement,B,20000.0,10.25,0.14,N,2.0,True,True,0.3461538461538461,72500.0,742.747892827224,0,26-35
62000.0,Rent,4.0,Homeimprovement,C,2000.0,13.49,0.03,Y,3.0,False,True,0.1666666666666666,20666.666666666668,621.673410542752,0,18-25
35000.0,Rent,8.0,Debtconsolidation,A,5000.0,7.88,0.14,N,4.0,False,True,0.3333333333333333,8750.0,639.6980097923811,0,18-25
70000.0,Rent,1.0,Homeimprovement,B,18000.0,9.88,0.26,N,2.0,False,True,0.0416666666666666,35000.0,538.6267843931571,0,18-25
21996.0,Rent,0.0,Venture,C,9250.0,12.87,0.42,Y,8.0,True,True,0.0,2749.5,515.1366338761208,1,26-35
94000.0,Rent,3.0,Personal,B,10600.0,12.18,0.11,N,4.0,False,True,0.125,23500.0,712.0974438003846,0,18-25
60000.0,Rent,5.0,Venture,C,3000.0,15.62,0.05,N,2.0,False,True,0.1923076923076923,30000.0,705.112919898929,0,26-35
89000.0,Mortgage,6.0,Personal,C,16000.0,13.22,0.18,N,4.0,False,True,0.2727272727272727,22250.0,733.2227645547056,0,18-25
45344.0,Mortgage,11.0,Education,A,16750.0,7.88,0.37,N,13.0,False,True,0.3055555555555556,3488.0,675.1300865734052,0,36-45
29000.0,Rent,9.0,Education,A,3000.0,6.62,0.1,N,4.0,True,True,0.36,7250.0,676.9370140476044,0,18-25
22000.0,Own,5.0,Education,A,8000.0,6.99,0.36,N,5.0,False,True,0.1785714285714285,4400.0,683.3139009821746,0,26-35
126000.0,Mortgage,7.0,Medical,C,11800.0,10.348,0.09,Y,2.0,False,True,0.2916666666666667,63000.0,710.8420213779639,0,18-25
37200.0,Rent,8.0,Debtconsolidation,A,7200.0,7.9,0.19,N,4.0,False,True,0.3333333333333333,9300.0,610.9055877555572,0,18-25
30000.0,Rent,8.0,Education,A,10625.0,6.92,0.35,N,2.0,True,True,0.3478260869565217,15000.0,548.6539761016804,0,18-25
185000.0,Rent,7.0,Homeimprovement,C,25000.0,12.68,0.14,Y,2.0,False,True,0.2916666666666667,92500.0,633.2404783094985,0,18-25
66500.0,Rent,13.0,Venture,B,10000.0,10.95,0.15,N,6.0,False,True,0.3939393939393939,11083.333333333334,720.3941286013525,0,26-35
64800.0,Mortgage,5.0,Venture,A,11000.0,5.79,0.17,N,3.0,False,True,0.2083333333333333,21600.0,787.366795837265,0,18-25
72000.0,Mortgage,6.0,Debtconsolidation,A,4250.0,5.42,0.06,N,5.0,False,True,0.1818181818181818,14400.0,802.5520451811497,0,26-35
74400.0,Own,8.0,Venture,A,7500.0,10.088,0.1,N,7.0,False,True,0.2666666666666666,10628.57142857143,900.0,0,26-35
154000.0,Mortgage,4.0,Medical,A,12225.0,7.49,0.08,N,3.0,False,True,0.16,51333.333333333336,781.5718825083761,0,18-25
54396.0,Rent,10.0,Medical,C,4500.0,10.35,0.08,N,3.0,False,True,0.3846153846153846,18132.0,634.7182978750407,0,26-35
15600.0,Own,5.0,Venture,A,1000.0,7.29,0.06,N,4.0,False,True,0.238095238095238,3900.0,804.8714574629753,0,18-25
60000.0,Own,11.0,Personal,A,11800.0,8.63,0.2,N,12.0,False,True,0.25,5000.0,783.2964578994042,0,36-45
38004.0,Rent,3.0,Medical,C,10000.0,13.48,0.26,N,3.0,False,True,0.1153846153846153,12668.0,445.40741329946155,0,26-35
46000.0,Rent,6.0,Personal,B,8000.0,9.964000000000002,0.17,N,9.0,False,True,0.1935483870967742,5111.111111111111,644.3734943892682,0,26-35
17676.0,Own,1.0,Education,D,2500.0,14.74,0.14,N,10.0,False,True,0.032258064516129,1767.6,580.2164114100685,0,26-35
49777.0,Mortgage,7.0,Medical,D,6000.0,14.54,0.12,N,6.0,True,True,0.2333333333333333,8296.166666666666,529.6784864921026,0,26-35
72000.0,Mortgage,6.0,Venture,B,25000.0,9.83,0.35,N,3.0,False,True,0.2727272727272727,24000.0,684.8489213846149,0,18-25
63000.0,Own,5.0,Venture,G,20500.0,20.9,0.33,Y,8.0,True,True,0.1470588235294117,7875.0,300.0,0,26-35
98000.0,Mortgage,22.0,Medical,C,8000.0,13.49,0.08,Y,16.0,False,True,0.5641025641025641,6125.0,725.5898823249229,0,36-45
88000.0,Rent,11.0,Venture,A,9000.0,6.91,0.1,N,8.0,False,True,0.4074074074074074,11000.0,806.8349952519168,0,26-35
34500.0,Rent,2.0,Personal,D,5400.0,12.61,0.16,N,13.0,True,True,0.05,2653.846153846154,421.252312926955,0,36-45
14000.0,Rent,3.0,Personal,C,5000.0,13.35,0.36,N,10.0,True,True,0.088235294117647,1400.0,485.31043814166395,0,26-35
35900.0,Mortgage,6.0,Personal,C,6000.0,15.27,0.17,N,3.0,False,True,0.2727272727272727,11966.666666666666,632.3688846587384,0,18-25
63000.0,Rent,10.0,Venture,D,8000.0,16.29,0.13,N,7.0,False,True,0.3571428571428571,9000.0,560.5664027468549,0,26-35
65000.0,Mortgage,9.0,Personal,C,4200.0,15.27,0.06,N,2.0,False,True,0.375,32500.0,740.9479226777622,0,18-25
68000.0,Mortgage,2.0,Debtconsolidation,B,18000.0,10.0,0.26,N,10.0,False,True,0.064516129032258,6800.0,562.0250304095432,0,26-35
77385.0,Rent,3.0,Debtconsolidation,A,6000.0,7.66,0.08,N,9.0,False,True,0.1071428571428571,8598.333333333334,729.0952620292783,0,26-35
39600.0,Mortgage,5.0,Homeimprovement,B,4800.0,12.42,0.12,N,4.0,False,True,0.2,9900.0,671.3595094089179,0,18-25
95000.0,Mortgage,1.0,Venture,C,7200.0,12.23,0.08,Y,4.0,False,True,0.0454545454545454,23750.0,812.488745945993,0,18-25
44875.0,Rent,0.0,Medical,A,7500.0,8.32,0.17,N,8.0,False,True,0.0,5609.375,643.7513073002065,0,26-35
50000.0,Own,7.0,Venture,A,2050.0,7.49,0.04,N,2.0,False,True,0.3043478260869565,25000.0,873.7787031113803,0,18-25
73100.0,Mortgage,0.0,Medical,E,16000.0,12.478,0.22,Y,6.0,True,True,0.0,12183.333333333334,514.8508102395199,0,26-35
85000.0,Rent,3.0,Homeimprovement,B,25000.0,12.21,0.29,N,6.0,False,True,0.1,14166.666666666666,544.3369923834726,0,26-35
50000.0,Rent,3.0,Venture,C,4500.0,13.11,0.09,Y,7.0,False,True,0.1,7142.857142857143,679.8755370377041,0,26-35
86000.0,Mortgage,19.0,Medical,A,20000.0,6.54,0.23,N,10.0,False,True,0.5428571428571428,8600.0,763.0125168366731,0,26-35
50004.0,Own,0.0,Venture,C,5000.0,14.26,0.1,Y,4.0,False,True,0.0,12501.0,791.4327175513637,0,18-25
17000.0,Rent,2.0,Venture,D,4000.0,14.42,0.24,N,8.0,True,True,0.074074074074074,2125.0,370.0081025315128,0,26-35
36000.0,Rent,11.0,Venture,A,4500.0,7.49,0.12,N,5.0,False,True,0.4074074074074074,7200.0,700.0414438636843,0,26-35
75000.0,Rent,9.0,Medical,B,24000.0,10.37,0.32,N,3.0,True,True,0.375,25000.0,549.8205547953686,0,18-25
49000.0,Rent,2.0,Venture,C,3600.0,13.98,0.07,Y,9.0,True,True,0.0714285714285714,5444.444444444444,677.3902481143748,0,26-35
38400.0,Rent,4.0,Venture,C,16000.0,11.54,0.42,Y,3.0,True,True,0.1818181818181818,12800.0,485.46092576169895,1,18-25
90722.0,Mortgage,7.0,Homeimprovement,B,18000.0,10.99,0.2,N,5.0,False,True,0.25,18144.4,724.55527069269,0,26-35
81500.0,Rent,2.0,Homeimprovement,E,20000.0,17.51,0.25,Y,8.0,True,True,0.074074074074074,10187.5,363.4990601765355,0,26-35
65000.0,Rent,11.0,Education,B,8000.0,10.37,0.12,N,6.0,False,True,0.4074074074074074,10833.333333333334,704.2608791317056,0,26-35
78000.0,Mortgage,7.0,Homeimprovement,A,18000.0,9.38,0.23,N,6.0,True,True,0.2413793103448276,13000.0,748.6202779735657,0,26-35
124886.0,Mortgage,12.0,Homeimprovement,B,5000.0,11.99,0.04,N,9.0,True,True,0.4285714285714285,13876.222222222224,768.7148169995835,0,26-35
45000.0,Rent,0.0,Debtconsolidation,C,5200.0,13.49,0.12,N,8.0,False,True,0.0,5625.0,596.9589849530414,0,26-35
58200.0,Rent,11.0,Education,E,20500.0,16.82,0.35,Y,5.0,True,True,0.3928571428571428,11640.0,386.59999960649986,0,26-35
78200.0,Mortgage,9.0,Medical,A,6000.0,6.54,0.08,N,3.0,False,True,0.36,26066.666666666668,806.1784005353188,0,18-25
53000.0,Mortgage,6.0,Education,C,25000.0,13.8,0.47,N,3.0,True,True,0.2727272727272727,17666.666666666668,612.3839103858043,0,18-25
71201.0,Mortgage,3.0,Medical,B,12000.0,11.71,0.17,N,4.0,False,True,0.1363636363636363,17800.25,717.696133145923,0,18-25
120000.0,Mortgage,0.0,Personal,C,20000.0,13.85,0.17,N,3.0,False,True,0.0,40000.0,718.1601035955821,0,26-35
106358.0,Mortgage,5.0,Education,A,13125.0,7.66,0.12,N,7.0,False,True,0.1785714285714285,15194.0,844.8834544907022,0,26-35
72000.0,Mortgage,5.0,Medical,A,11200.0,7.29,0.16,N,4.0,False,True,0.2083333333333333,18000.0,770.9919648273288,0,18-25
60000.0,Rent,7.0,Personal,C,18950.0,15.96,0.32,Y,6.0,True,True,0.2333333333333333,10000.0,527.6779820234012,0,26-35
74000.0,Rent,1.0,Personal,C,4900.0,12.87,0.07,N,3.0,False,True,0.0416666666666666,24666.666666666668,691.158557357035,0,18-25
68608.0,Rent,21.0,Venture,B,7500.0,10.33,0.11,N,15.0,False,True,0.42,4573.866666666667,700.8659755279995,0,46-60
55000.0,Mortgage,3.0,Debtconsolidation,B,12000.0,10.38,0.22,N,10.0,False,True,0.1,5500.0,648.2292541831754,0,26-35
52000.0,Mortgage,6.0,Personal,D,10000.0,13.87,0.19,Y,4.0,True,True,0.2727272727272727,13000.0,552.5152531948804,0,18-25
95000.0,Rent,9.0,Venture,A,24000.0,6.54,0.25,N,4.0,False,True,0.36,23750.0,682.7507885702904,0,18-25
81000.0,Mortgage,2.0,Medical,A,5500.0,8.0,0.07,N,8.0,False,True,0.074074074074074,10125.0,806.2045568945232,0,26-35
61200.0,Mortgage,11.0,Medical,B,5000.0,11.86,0.08,N,5.0,True,True,0.4074074074074074,12240.0,729.7458140912352,0,26-35
65000.0,Mortgage,3.0,Homeimprovement,B,1200.0,10.99,0.02,N,2.0,False,True,0.12,32500.0,717.8124135453668,0,18-25
72000.0,Mortgage,6.0,Education,C,10000.0,12.98,0.14,N,4.0,False,True,0.25,18000.0,796.755022438655,0,18-25
75000.0,Mortgage,9.0,Venture,B,20000.0,10.62,0.27,N,3.0,False,True,0.36,25000.0,691.2461525532924,0,18-25
190000.0,Rent,5.0,Venture,A,22000.0,6.91,0.12,N,10.0,False,True,0.1851851851851851,19000.0,810.0073840695136,0,26-35
225000.0,Mortgage,11.0,Personal,D,28000.0,14.91,0.12,N,6.0,False,True,0.3793103448275862,37500.0,633.1589018740129,0,26-35
45000.0,Rent,2.0,Venture,B,6000.0,11.86,0.13,N,3.0,False,True,0.0869565217391304,15000.0,683.5399582246948,0,18-25
125555.0,Mortgage,2.0,Medical,B,9000.0,10.99,0.07,N,4.0,False,True,0.0909090909090909,31388.75,763.210718431045,0,18-25
88000.0,Mortgage,6.0,Debtconsolidation,F,25000.0,18.09,0.28,N,2.0,True,True,0.2727272727272727,44000.0,393.0679552391223,0,18-25
58650.0,Mortgage,7.0,Medical,A,5000.0,8.59,0.09,N,3.0,True,True,0.3043478260869565,19550.0,766.383881042852,0,18-25
100000.0,Mortgage,9.0,Homeimprovement,B,17600.0,10.59,0.18,N,2.0,False,True,0.36,50000.0,705.5323728879765,0,18-25
50000.0,Mortgage,11.0,Debtconsolidation,B,1400.0,10.36,0.03,N,8.0,False,True,0.3666666666666666,6250.0,708.9002530122485,0,26-35
65000.0,Own,8.0,Medical,A,5000.0,7.88,0.08,N,5.0,False,True,0.2962962962962963,13000.0,815.1797853863607,0,26-35
10200.0,Rent,4.0,Homeimprovement,B,3550.0,11.49,0.35,N,15.0,True,True,0.1,680.0,468.05660658015034,0,36-45
28800.0,Rent,2.0,Education,A,7225.0,6.92,0.25,N,7.0,False,True,0.0689655172413793,4114.285714285715,568.1980747991289,0,26-35
115000.0,Rent,2.0,Venture,B,8000.0,11.71,0.07,N,4.0,False,True,0.08,28750.0,764.8534638471535,0,18-25
45000.0,Own,11.0,Education,B,12000.0,12.21,0.27,N,12.0,False,True,0.2972972972972973,3750.0,668.0436234939696,0,36-45
50000.0,Rent,0.0,Personal,C,2400.0,11.03,0.05,Y,8.0,False,True,0.0,6250.0,643.8959065195527,0,26-35
45000.0,Rent,7.0,Education,D,4000.0,14.96,0.09,N,4.0,False,True,0.3043478260869565,11250.0,528.6496042759287,0,18-25
36000.0,Mortgage,5.0,Venture,A,6000.0,6.99,0.17,N,9.0,False,True,0.1612903225806451,4000.0,749.3237747777832,0,26-35
81100.0,Mortgage,8.0,Personal,B,3200.0,8.606,0.04,N,2.0,False,True,0.3333333333333333,40550.0,795.577729255823,0,18-25
42000.0,Rent,4.0,Debtconsolidation,A,4500.0,6.03,0.11,N,4.0,False,True,0.1904761904761904,10500.0,632.2011748684342,0,18-25
24091.0,Mortgage,5.0,Personal,C,3500.0,12.99,0.15,Y,2.0,False,True,0.217391304347826,12045.5,668.5492349904086,0,18-25
103000.0,Rent,9.0,Homeimprovement,D,12800.0,15.7,0.12,Y,4.0,False,True,0.36,25750.0,514.4100443165164,0,18-25
180000.0,Rent,2.0,Medical,B,15000.0,12.42,0.08,N,10.0,False,True,0.074074074074074,18000.0,691.8253367134112,0,26-35
65000.0,Rent,2.0,Education,C,13000.0,12.99,0.2,Y,12.0,False,True,0.054054054054054,5416.666666666667,606.4676773865366,0,36-45
48000.0,Rent,7.0,Medical,D,20000.0,15.65,0.42,N,4.0,True,True,0.3043478260869565,12000.0,339.66868702946306,1,18-25
53004.0,Mortgage,1.0,Debtconsolidation,B,2400.0,10.36,0.05,N,2.0,False,True,0.0416666666666666,26502.0,710.1487171856389,0,18-25
34000.0,Mortgage,0.0,Medical,B,10000.0,12.18,0.29,N,4.0,False,True,0.0,8500.0,550.538895659272,0,18-25
24000.0,Mortgage,0.0,Venture,A,3000.0,7.9,0.12,N,4.0,False,True,0.0,6000.0,756.2926694672155,0,18-25
47840.0,Rent,7.0,Medical,B,12000.0,12.69,0.25,N,4.0,False,True,0.3043478260869565,11960.0,508.91454851648143,0,18-25
200000.0,Mortgage,5.0,Education,C,16000.0,14.65,0.08,N,2.0,False,True,0.238095238095238,100000.0,765.564614362027,0,18-25
40000.0,Rent,2.0,Venture,C,9000.0,14.27,0.22,Y,5.0,False,True,0.0689655172413793,8000.0,592.0722075869294,0,26-35
67000.0,Mortgage,3.0,Debtconsolidation,A,9250.0,5.79,0.14,N,2.0,False,True,0.1304347826086956,33500.0,754.5259996429231,0,18-25
31200.0,Rent,4.0,Personal,C,8325.0,13.49,0.27,N,3.0,False,True,0.1538461538461538,10400.0,482.7689141583493,0,26-35
61000.0,Mortgage,6.0,Medical,C,12000.0,13.49,0.2,N,4.0,False,True,0.2727272727272727,15250.0,640.2687654656238,0,18-25
26000.0,Rent,7.0,Venture,B,8000.0,11.36,0.31,N,5.0,True,True,0.25,5200.0,534.8726386205996,0,26-35
100000.0,Mortgage,7.0,Venture,B,10000.0,10.59,0.1,N,4.0,False,True,0.3043478260869565,25000.0,835.8227451136764,0,18-25
50000.0,Mortgage,1.0,Education,B,12000.0,11.856,0.24,N,15.0,False,True,0.025,3333.333333333333,618.8877455388485,0,36-45
105000.0,Mortgage,10.0,Debtconsolidation,A,9500.0,9.32,0.09,N,3.0,False,True,0.3846153846153846,35000.0,808.2114444464084,0,26-35
65000.0,Mortgage,5.0,Education,A,10000.0,6.03,0.15,N,3.0,False,True,0.238095238095238,21666.666666666668,814.1034758805629,0,18-25
22100.0,Rent,4.0,Education,C,8000.0,13.23,0.36,N,2.0,True,True,0.1666666666666666,11050.0,490.52405144406504,0,18-25
96000.0,Rent,7.0,Homeimprovement,B,7500.0,9.83,0.08,N,10.0,False,True,0.2592592592592592,9600.0,690.5649735896561,0,26-35
15523.0,Own,1.0,Venture,A,3800.0,7.49,0.24,N,9.0,True,True,0.0294117647058823,1724.7777777777778,695.2576906178706,0,26-35
103000.0,Mortgage,2.0,Medical,B,6000.0,8.226,0.06,N,4.0,False,True,0.0909090909090909,25750.0,760.0568459239515,0,18-25
37400.0,Mortgage,3.0,Venture,D,10750.0,15.95,0.29,N,5.0,False,True,0.0857142857142857,7480.0,428.4310842622579,0,26-35
52000.0,Mortgage,11.0,Education,A,14000.0,11.866,0.27,N,16.0,False,True,0.2444444444444444,3250.0,676.8320415245082,0,36-45
87360.0,Rent,1.0,Education,C,6800.0,12.99,0.08,N,3.0,False,True,0.0384615384615384,29120.0,714.3079728916073,0,26-35
28800.0,Mortgage,2.0,Homeimprovement,B,2000.0,10.59,0.07,N,7.0,False,True,0.0714285714285714,4114.285714285715,660.1744204595598,0,26-35
29004.0,Rent,5.0,Venture,C,4800.0,15.23,0.17,Y,7.0,False,True,0.1785714285714285,4143.428571428572,606.9245545878878,0,26-35
39000.0,Rent,6.0,Medical,C,4000.0,15.96,0.1,N,9.0,False,True,0.2,4333.333333333333,568.9478262200188,0,26-35
80000.0,Mortgage,6.0,Medical,A,3000.0,6.03,0.04,N,2.0,False,True,0.24,40000.0,799.7811693666413,0,18-25
50000.0,Rent,2.0,Debtconsolidation,A,5500.0,8.32,0.11,N,16.0,False,True,0.0555555555555555,3125.0,664.5385179926315,0,36-45
46080.0,Rent,0.0,Personal,A,2000.0,6.99,0.04,N,8.0,False,True,0.0,5760.0,715.7253714052341,0,26-35
33280.0,Rent,2.0,Venture,C,9600.0,13.28,0.29,N,4.0,False,True,0.0869565217391304,8320.0,501.3820923901934,0,18-25
36000.0,Rent,2.0,Debtconsolidation,B,10000.0,12.42,0.28,N,4.0,False,True,0.08,9000.0,470.9443118706976,0,18-25
54000.0,Mortgage,3.0,Education,F,16000.0,18.67,0.3,Y,10.0,True,True,0.0909090909090909,5400.0,405.81834762176754,0,26-35
4800.0,Rent,0.0,Medical,C,1200.0,14.26,0.25,Y,2.0,True,True,0.0,2400.0,413.26015824656156,0,18-25
24000.0,Rent,4.0,Medical,D,1000.0,14.91,0.04,Y,5.0,True,True,0.1212121212121212,4800.0,417.2723780070978,0,26-35
69996.0,Rent,0.0,Personal,B,2000.0,10.65,0.03,N,10.0,False,True,0.0,6999.6,702.8624425417429,0,26-35
50400.0,Rent,9.0,Venture,B,13000.0,10.502,0.26,N,9.0,False,True,0.2903225806451613,5600.0,573.4137464115961,0,26-35
225000.0,Mortgage,10.0,Personal,C,28000.0,13.49,0.12,Y,16.0,False,True,0.2439024390243902,14062.5,759.8085095426551,0,36-45
16656.0,Mortgage,4.0,Education,C,2400.0,14.72,0.14,Y,5.0,True,True,0.1290322580645161,3331.2,680.4211988746761,0,26-35
38400.0,Rent,2.0,Medical,B,7200.0,9.91,0.19,N,2.0,False,True,0.0769230769230769,19200.0,571.7707423382143,0,26-35
75000.0,Rent,0.0,Personal,C,10000.0,13.47,0.13,N,4.0,False,True,0.0,18750.0,705.2392823306673,0,18-25
32000.0,Rent,5.0,Personal,D,9000.0,16.77,0.28,N,5.0,False,True,0.1724137931034483,6400.0,343.33799526366795,0,26-35
72500.0,Mortgage,12.0,Venture,B,8875.0,11.99,0.12,N,8.0,False,True,0.3870967741935484,9062.5,833.7793078618765,0,26-35
83000.0,Mortgage,0.0,Venture,D,20000.0,14.54,0.24,Y,4.0,False,True,0.0,20750.0,533.1018903389822,0,18-25
88900.0,Own,2.0,Medical,B,5000.0,11.83,0.06,N,4.0,False,True,0.0769230769230769,22225.0,814.5299425819981,0,26-35
21000.0,Rent,9.0,Debtconsolidation,D,5000.0,15.99,0.24,Y,16.0,True,True,0.1914893617021276,1312.5,306.2424691799273,0,46-60
